Customer_ID,Tenure_Months,Monthly_Charges,Total_Usage_GB,Subscription_Type,Payment_Method,Customer_Support_Calls,Churn
52006,58,2423.57,191.19,Basic,Credit Card,6,No
52007,3,958.01,104.16,Basic,Credit Card,7,Yes
52008,56,1125.92,209.98,Standard,UPI,10,No
52009,6,1604.46,308.93,Basic,Credit Card,11,No
52010,5,470.59,110.68,Standard,Unknown,7,Yes
52011,5,1950.08,149.26,Premium,Debit Card,8,No
52012,54,2956.08,428.0,Standard,Net Banking,2,No
52013,47,1274.18,499.51,Basic,Debit Card,6,No
52014,23,2332.69,162.5,Standard,UPI,5,Yes
52015,49,1650.09,78.68,Premium,Net Banking,1,No
52016,9,645.09,397.62,Basic,Credit Card,4,No
52017,35,1872.04,302.23,Standard,Net Banking,2,No
52018,20,1109.66,54.7,Basic,Debit Card,10,Yes
52019,58,392.89,473.65,Premium,UPI,4,No
52020,49,2014.31,43.63,Standard,Credit Card,10,No
52021,59,2619.12,314.55,Premium,Credit Card,8,No
52022,42,1230.88,214.85,Premium,Debit Card,7,No
52023,35,1353.8,280.53,Basic,UPI,8,No
52024,50,2705.76,110.54,Basic,Debit Card,8,No
52025,18,2496.74,345.61,Basic,Debit Card,10,Yes
52026,17,2230.37,480.06,Basic,UPI,7,No
52027,24,971.75,231.92,Standard,Debit Card,7,Yes
52028,3,2757.58,263.86,Premium,UPI,10,No
52029,32,716.92,123.71,Basic,UPI,10,No
52030,35,1992.28,446.47,Standard,Debit Card,5,No
52031,38,377.76,485.73,Premium,Debit Card,5,No
52032,13,2038.04,394.22,Basic,Net Banking,5,No
52033,56,1048.29,273.67,Basic,Credit Card,9,No
52034,47,1514.13,478.61,Standard,Credit Card,5,No
52035,25,1232.21,81.16,Standard,UPI,10,Yes
52036,9,766.44,241.85,Premium,Net Banking,11,No
52037,4,1979.35,271.11,Basic,UPI,8,No
52038,14,2681.33,248.5,Premium,Net Banking,9,Yes
52039,37,2889.53,402.2,Standard,UPI,0,No
52040,34,819.34,336.85,Basic,Credit Card,9,Yes
52041,11,2236.91,67.7,Basic,Net Banking,5,Yes
52042,41,2093.72,176.49,Basic,Debit Card,7,No
52043,56,1227.12,172.84,Basic,Debit Card,0,No
52044,3,351.57,284.99,Basic,Credit Card,10,No
52045,59,2162.44,149.27,Standard,Net Banking,10,No
52046,28,2852.84,63.05,Standard,Debit Card,5,Yes
52047,29,2006.72,328.57,Standard,Debit Card,8,No
52048,9,1475.29,426.26,Basic,Debit Card,5,No
52049,3,1717.92,466.15,Standard,Credit Card,1,No
52050,25,839.0,486.43,Standard,UPI,0,Yes
52051,34,2326.47,391.65,Premium,Debit Card,3,No
52052,12,2315.33,74.15,Premium,Debit Card,5,No
52053,42,692.9,427.29,Premium,UPI,9,No
52054,9,2670.54,202.98,Standard,Debit Card,9,No
52055,15,1026.81,366.31,Basic,Net Banking,8,Yes
52056,40,2952.09,267.98,Basic,Debit Card,4,No
52057,25,1333.84,415.16,Premium,UPI,6,No
52058,5,780.29,215.63,Standard,Credit Card,5,No
52059,11,1249.64,35.59,Standard,Credit Card,5,Yes
52060,59,1488.49,280.63,Premium,Net Banking,8,Yes
52061,34,487.13,89.79,Standard,Debit Card,4,No
52062,24,1861.19,482.93,Basic,Debit Card,1,Yes
52063,15,1913.61,265.85,Basic,UPI,7,No
52064,38,2295.11,279.01,Basic,UPI,10,No
52065,8,378.76,454.1,Standard,Net Banking,2,No
52066,59,1761.34,314.17,Standard,Net Banking,8,No
52067,5,442.85,154.85,Premium,Debit Card,4,No
52068,48,2193.09,151.57,Standard,Debit Card,0,Yes
52069,26,450.47,253.28,Basic,Net Banking,3,Yes
52070,18,2761.67,433.97,Basic,Credit Card,8,No
52071,6,2195.62,398.39,Standard,Credit Card,0,Yes
52072,37,1669.95,481.56,Premium,Credit Card,7,Yes
52073,48,1492.06,40.58,Basic,Credit Card,7,No
52074,13,652.82,137.82,Premium,Net Banking,8,No
52075,28,1085.7,44.7,Basic,UPI,8,No
52076,5,2646.19,376.78,Basic,Credit Card,5,No
52077,13,2742.02,74.71,Premium,Net Banking,4,Yes
52078,17,302.02,54.44,Basic,Credit Card,11,Yes
52079,50,1904.17,283.03,Standard,Debit Card,11,No
52080,40,2242.11,208.68,Basic,Credit Card,6,Yes
52081,45,1970.62,358.98,Premium,Net Banking,8,Yes
52082,32,520.54,246.07,Premium,Debit Card,4,No
52083,29,887.86,215.54,Premium,Debit Card,11,No
52084,51,975.92,215.62,Basic,Credit Card,2,No
52085,58,2545.66,436.58,Basic,Credit Card,8,No
52086,3,1550.64,200.64,Standard,Debit Card,9,No
52087,56,1614.44,170.03,Basic,UPI,0,No
52088,40,2824.21,172.57,Standard,Net Banking,0,Yes
52089,34,2020.13,102.32,Standard,Net Banking,9,No
52090,40,2726.4,431.04,Basic,Net Banking,10,No
52091,27,1532.57,77.58,Standard,Net Banking,11,Yes
52092,13,703.48,454.76,Premium,Net Banking,3,No
52093,45,2810.83,145.32,Premium,Debit Card,1,No
52094,33,1538.5,450.22,Basic,Net Banking,6,No
52095,6,790.4,396.46,Basic,UPI,1,No
52096,24,1116.47,293.08,Basic,UPI,6,No
52097,19,437.17,336.39,Basic,Credit Card,7,No
52098,16,1564.41,166.29,Basic,Credit Card,11,No
52099,40,2603.45,289.24,Premium,Credit Card,10,Yes
52100,28,2820.67,149.74,Basic,Credit Card,7,Yes
52101,33,2818.03,204.13,Basic,Debit Card,2,No
52102,59,638.12,383.51,Basic,UPI,8,No
52103,59,1331.55,125.75,Basic,Debit Card,9,No
52104,48,376.22,420.23,Basic,UPI,9,No
52105,41,2608.95,191.06,Standard,Debit Card,9,Yes
52106,13,1268.64,268.42,Standard,UPI,5,No
52107,43,2004.02,471.27,Basic,Credit Card,3,No
52108,45,2230.23,342.22,Basic,UPI,7,Yes
52109,25,1460.58,324.57,Standard,Credit Card,3,No
52110,53,1127.39,357.25,Basic,UPI,3,No
52111,42,2897.97,459.47,Basic,Debit Card,10,Yes
52112,36,2904.12,128.01,Premium,Net Banking,7,No
52113,27,1081.48,308.55,Standard,UPI,3,No
52114,38,1594.99,203.19,Standard,Debit Card,0,No
52115,7,2926.68,10.87,Premium,Net Banking,5,Yes
52116,5,313.14,67.02,Standard,Debit Card,11,No
52117,43,1414.23,165.87,Premium,Net Banking,7,No
52118,45,571.24,284.67,Premium,Credit Card,2,No
52119,58,1674.73,441.33,Basic,UPI,1,No
52120,57,366.61,396.6,Premium,Debit Card,5,No
52121,51,1398.63,278.9,Basic,UPI,0,Yes
52122,31,895.89,41.57,Basic,Credit Card,10,Yes
52123,23,1739.93,146.52,Premium,Credit Card,4,Yes
52124,42,2989.18,186.52,Premium,UPI,5,No
52125,10,2461.45,312.75,Standard,Debit Card,7,Yes
52126,32,2583.23,37.14,Basic,Debit Card,6,No
52127,43,2015.22,267.45,Standard,Debit Card,5,No
52128,53,412.21,451.22,Standard,UPI,1,No
52129,30,858.35,354.19,Basic,Debit Card,11,No
52130,39,2797.67,399.55,Premium,Debit Card,7,No
52131,31,1288.51,342.43,Basic,Net Banking,7,No
52132,18,579.82,107.26,Basic,Debit Card,10,No
52133,36,2196.49,59.69,Basic,Credit Card,4,Yes
52134,2,1108.54,415.6,Basic,Debit Card,2,Yes
52135,14,1025.91,349.27,Standard,UPI,11,Yes
52136,13,2994.54,289.66,Basic,UPI,10,No
52137,29,2616.98,98.7,Premium,Debit Card,7,No
52138,12,1401.43,303.66,Basic,UPI,4,Yes
52139,39,2946.71,20.5,Standard,UPI,2,Yes
52140,2,2055.31,63.83,Standard,Debit Card,8,No
52141,32,2303.46,159.39,Basic,Net Banking,8,Yes
52142,13,385.09,224.65,Standard,Net Banking,11,No
52143,46,628.33,64.68,Premium,Net Banking,6,Yes
52144,27,2009.33,64.37,Standard,Net Banking,7,No
52145,49,2727.36,364.32,Standard,Credit Card,4,No
52146,41,1984.11,287.01,Premium,Debit Card,4,No
52147,17,661.87,269.2,Premium,UPI,4,No
52148,40,612.55,228.96,Basic,UPI,1,No
52149,31,2579.3,488.39,Standard,Debit Card,2,No
52150,34,676.12,29.65,Basic,UPI,7,No
52151,24,1704.63,94.41,Basic,Credit Card,5,No
52152,45,400.21,325.52,Basic,Net Banking,8,No
52153,35,517.81,72.5,Premium,Debit Card,6,Yes
52154,48,2115.34,296.74,Standard,UPI,5,No
52155,6,2160.79,286.04,Basic,Credit Card,10,No
52156,19,1221.97,485.65,Basic,UPI,3,No
52157,30,882.15,442.28,Premium,Credit Card,6,No
52158,7,2497.02,473.05,Basic,UPI,3,Yes
52159,10,886.18,61.23,Basic,Net Banking,6,No
52160,41,1763.47,434.73,Premium,Debit Card,4,No
52161,32,2914.16,68.9,Standard,Net Banking,1,No
52162,34,699.2,318.3,Basic,Net Banking,6,Yes
52163,28,2840.37,361.44,Standard,UPI,7,No
52164,15,793.81,84.62,Premium,Net Banking,9,Yes
52165,30,1832.1,318.17,Premium,Debit Card,10,No
52166,37,1317.92,30.97,Basic,Credit Card,1,Yes
52167,29,2905.31,150.17,Basic,Credit Card,5,No
52168,22,1038.56,460.97,Basic,UPI,3,No
52169,4,1379.08,90.01,Standard,Debit Card,4,Yes
52170,20,2953.72,37.31,Standard,Debit Card,0,No
52171,32,1748.47,224.62,Basic,Credit Card,5,No
52172,36,1657.1,426.06,Premium,Credit Card,11,No
52173,50,996.0,42.95,Standard,Net Banking,11,No
52174,4,2193.68,180.99,Standard,Unknown,10,No
52175,27,338.81,450.39,Premium,Credit Card,7,No
52176,17,433.68,63.49,Standard,Credit Card,1,No
52177,12,1918.27,158.78,Basic,Debit Card,0,No
52178,22,1222.52,390.32,Standard,Debit Card,8,Yes
52179,17,2873.95,273.89,Premium,Debit Card,1,No
52180,10,2738.61,417.0,Basic,Credit Card,7,No
52181,54,2227.01,60.24,Premium,UPI,4,No
52182,1,2508.99,460.67,Basic,Net Banking,1,No
52183,22,2101.8,467.78,Basic,UPI,4,No
52184,26,639.07,81.88,Basic,Credit Card,8,No
52185,56,2366.97,21.77,Premium,Net Banking,5,No
52186,59,867.52,494.97,Standard,UPI,2,No
52187,18,1173.3,243.71,Basic,Credit Card,11,No
52188,50,2511.93,288.18,Premium,UPI,7,No
52189,14,1748.62,309.87,Standard,Credit Card,0,No
52190,47,2621.84,395.89,Premium,Unknown,8,Yes
52191,29,875.2,406.93,Basic,UPI,8,No
52192,12,1941.0,100.99,Basic,Debit Card,3,No
52193,36,526.24,122.14,Standard,Debit Card,7,No
52194,59,2036.26,439.03,Premium,Net Banking,10,Yes
52195,35,2358.84,410.66,Standard,Net Banking,10,Yes
52196,52,1879.31,310.72,Standard,UPI,2,Yes
52197,12,1018.83,497.38,Premium,Credit Card,5,No
52198,7,384.63,368.92,Basic,Net Banking,9,No
52199,29,622.51,111.84,Standard,Net Banking,9,No
52200,11,1980.22,424.09,Basic,Debit Card,7,No
52201,33,2822.93,210.29,Basic,Debit Card,10,No
52202,6,857.64,22.9,Basic,Credit Card,8,Yes
52203,47,2284.57,164.1,Premium,Net Banking,7,No
52204,15,2639.42,382.96,Premium,Net Banking,8,No
52205,32,1706.38,480.3,Basic,Credit Card,3,Yes
52206,51,2107.02,141.69,Basic,Net Banking,9,No
52207,11,2500.54,127.03,Basic,UPI,0,No
52208,58,1003.82,283.99,Premium,UPI,6,No
52209,23,1101.62,406.78,Standard,Credit Card,10,No
52210,26,301.69,374.53,Premium,Debit Card,11,Yes
52211,34,2900.35,282.18,Premium,Credit Card,9,No
52212,46,2777.37,317.54,Basic,UPI,3,No
52213,34,2364.33,124.84,Basic,Net Banking,0,No
52214,29,513.51,219.12,Standard,Net Banking,2,No
52215,4,1508.26,131.41,Basic,Debit Card,6,Yes
52216,17,575.11,442.79,Basic,Unknown,10,Yes
52217,35,342.98,60.71,Basic,UPI,2,Yes
52218,13,1963.69,341.47,Standard,Debit Card,0,Yes
52219,41,2894.24,133.84,Standard,Credit Card,6,Yes
52220,39,2737.74,240.41,Basic,UPI,7,No
52221,15,2181.24,153.21,Standard,Net Banking,4,No
52222,55,560.93,165.01,Basic,Net Banking,5,No
52223,29,1040.24,133.89,Premium,Net Banking,2,No
52224,29,1164.15,377.63,Standard,Debit Card,4,No
52225,11,2360.51,186.03,Basic,UPI,2,No
52226,52,2466.07,364.55,Standard,Debit Card,1,Yes
52227,32,1339.79,230.75,Standard,Credit Card,6,No
52228,2,1428.29,275.89,Basic,UPI,9,Yes
52229,47,420.17,273.93,Basic,Debit Card,10,Yes
52230,14,1080.67,488.05,Premium,Net Banking,6,No
52231,20,1518.47,186.7,Basic,Net Banking,11,No
52232,22,615.85,107.8,Standard,Credit Card,7,No
52233,11,1523.82,456.34,Premium,Credit Card,11,No
52234,27,2603.57,91.55,Basic,Credit Card,0,Yes
52235,3,1869.57,418.04,Basic,Net Banking,1,No
52236,17,513.11,79.36,Premium,Debit Card,1,Yes
52237,44,817.51,331.07,Basic,Net Banking,11,Yes
52238,56,1581.27,79.52,Standard,Net Banking,2,No
52239,28,1276.02,461.93,Standard,Net Banking,6,No
52240,29,1268.56,284.68,Premium,Debit Card,6,No
52241,21,1729.02,167.99,Premium,Net Banking,6,No
52242,47,1877.87,74.46,Premium,Credit Card,0,No
52243,16,2451.53,188.74,Standard,Credit Card,1,No
52244,37,1220.61,353.98,Premium,Credit Card,7,No
52245,59,2474.76,195.55,Premium,Credit Card,8,No
52246,20,1214.25,126.82,Premium,Net Banking,9,No
52247,6,449.67,290.82,Premium,Net Banking,6,No
52248,19,1796.31,211.82,Basic,Net Banking,0,No
52249,57,1887.34,87.07,Standard,Credit Card,11,No
52250,5,2823.26,81.22,Basic,Debit Card,3,No
52251,3,2260.37,355.19,Basic,UPI,9,No
52252,59,2777.99,487.46,Basic,UPI,7,No
52253,1,2752.54,120.38,Premium,UPI,4,No
52254,58,1932.35,387.71,Basic,Debit Card,0,No
52255,38,1724.96,48.37,Standard,Net Banking,6,Yes
52256,15,1805.09,193.88,Standard,UPI,5,No
52257,34,2941.49,255.81,Basic,UPI,8,No
52258,35,2387.55,138.03,Standard,Net Banking,3,Yes
52259,49,586.92,267.14,Standard,UPI,3,No
52260,25,2401.76,441.89,Premium,Net Banking,7,No
52261,24,760.45,472.5,Basic,UPI,3,Yes
52262,12,1507.85,54.78,Basic,Net Banking,2,Yes
52263,18,868.24,139.56,Standard,Credit Card,6,No
52264,15,2161.87,489.67,Basic,Debit Card,4,No
52265,44,2668.74,138.86,Basic,UPI,8,Yes
52266,16,1083.98,347.89,Basic,Net Banking,4,No
52267,27,521.43,130.46,Standard,Credit Card,8,No
52268,8,1105.93,181.4,Basic,Net Banking,5,No
52269,46,2115.38,99.68,Standard,UPI,5,No
52270,25,1187.65,428.87,Premium,UPI,10,Yes
52271,17,1050.9,441.91,Premium,UPI,5,No
52272,29,797.98,151.97,Basic,UPI,6,No
52273,53,1643.29,412.68,Standard,UPI,11,No
52274,8,1045.06,182.33,Basic,Credit Card,10,No
52275,15,2273.73,54.01,Basic,Net Banking,3,Yes
52276,27,506.88,380.25,Basic,Net Banking,3,Yes
52277,46,2092.89,300.24,Basic,UPI,8,Yes
52278,50,941.41,140.82,Standard,Net Banking,11,Yes
52279,52,1621.05,130.23,Premium,Credit Card,6,No
52280,7,1072.44,487.93,Premium,UPI,10,No
52281,3,2251.48,431.94,Basic,Debit Card,9,Yes
52282,29,2852.33,405.85,Standard,Credit Card,5,Yes
52283,44,2776.11,68.37,Basic,UPI,0,Yes
52284,53,1875.25,378.82,Standard,Net Banking,6,No
52285,24,1549.05,111.2,Basic,Credit Card,5,No
52286,58,2509.41,488.81,Premium,UPI,11,No
52287,3,2144.98,30.78,Premium,Net Banking,3,No
52288,20,795.62,179.31,Basic,Net Banking,7,No
52289,46,2516.48,217.18,Premium,UPI,6,Yes
52290,15,1457.99,412.98,Standard,Credit Card,7,No
52291,25,810.26,384.28,Standard,UPI,8,No
52292,30,1060.85,190.62,Standard,UPI,0,No
52293,14,1022.32,284.95,Standard,UPI,2,No
52294,7,1701.86,418.62,Premium,UPI,1,No
52295,17,932.8,14.01,Premium,UPI,2,Yes
52296,44,633.63,402.08,Standard,Net Banking,10,Yes
52297,20,633.97,473.71,Premium,UPI,10,No
52298,36,1874.85,20.87,Premium,Credit Card,1,Yes
52299,9,2283.85,27.56,Basic,Debit Card,10,Yes
52300,38,1168.14,175.53,Basic,UPI,5,No
52301,48,393.56,48.45,Standard,Credit Card,8,No
52302,57,643.51,242.24,Premium,Debit Card,1,No
52303,22,2769.68,365.71,Basic,Credit Card,3,Yes
52304,54,1632.57,285.62,Standard,Net Banking,4,Yes
52305,53,1524.65,102.23,Basic,Net Banking,4,No
52306,53,402.73,329.13,Premium,Debit Card,0,No
52307,2,2267.32,344.0,Premium,Debit Card,5,No
52308,24,1725.78,466.56,Standard,Debit Card,4,No
52309,8,845.62,77.66,Standard,Net Banking,5,No
52310,11,597.2,347.71,Premium,Net Banking,3,Yes
52311,13,1335.15,456.16,Basic,Credit Card,10,Yes
52312,17,2560.34,253.27,Premium,Net Banking,5,Yes
52313,8,2636.3,184.09,Basic,Debit Card,8,No
52314,21,1927.69,89.52,Standard,UPI,0,Yes
52315,18,2264.35,434.06,Standard,UPI,5,No
52316,30,610.92,200.15,Standard,Debit Card,0,No
52317,18,1887.94,462.82,Premium,Net Banking,11,Yes
52318,46,2100.81,424.64,Premium,Debit Card,6,No
52319,47,841.92,191.44,Premium,Net Banking,3,No
52320,31,2676.42,289.09,Basic,UPI,5,No
52321,38,826.49,18.45,Basic,Credit Card,6,No
52322,32,1146.39,135.29,Standard,Net Banking,10,Yes
52323,11,1975.5,356.59,Premium,Credit Card,4,No
52324,45,2023.55,340.57,Standard,UPI,8,Yes
52325,25,2188.34,179.92,Premium,Credit Card,7,No
52326,33,602.43,405.26,Premium,Credit Card,2,No
52327,38,2593.55,121.74,Standard,Debit Card,0,No
52328,41,1738.69,233.33,Premium,Credit Card,10,Yes
52329,8,1572.57,238.9,Premium,UPI,9,No
52330,11,2948.96,173.7,Premium,Net Banking,7,No
52331,22,2299.02,477.56,Standard,Credit Card,3,No
52332,51,618.62,349.86,Premium,Net Banking,6,Yes
52333,24,2342.66,271.9,Basic,Debit Card,3,No
52334,41,557.17,257.7,Standard,UPI,6,Yes
52335,17,374.17,83.85,Basic,UPI,0,Yes
52336,12,1389.79,189.23,Basic,Unknown,0,No
52337,57,2982.66,338.02,Premium,UPI,1,Yes
52338,46,772.19,462.66,Standard,Debit Card,4,No
52339,32,2116.14,409.15,Basic,Net Banking,10,No
52340,15,768.17,153.69,Basic,UPI,9,No
52341,16,2256.92,219.81,Premium,Debit Card,5,Yes
52342,54,1664.45,46.04,Premium,Debit Card,1,Yes
52343,22,2135.92,55.58,Basic,Credit Card,0,Yes
52344,28,847.76,237.76,Premium,UPI,8,Yes
52345,20,2313.2,267.46,Basic,Net Banking,6,No
52346,33,2988.17,135.69,Standard,Credit Card,7,No
52347,10,2097.26,323.18,Standard,Net Banking,5,No
52348,40,1632.4,353.17,Premium,Credit Card,8,No
52349,32,2792.57,153.06,Premium,Debit Card,7,Yes
52350,50,342.8,380.42,Basic,Credit Card,3,Yes
52351,33,2270.79,106.77,Standard,Credit Card,4,No
52352,2,2699.62,274.4,Basic,Credit Card,1,No
52353,33,466.52,403.12,Standard,UPI,0,No
52354,33,1515.17,270.82,Standard,Credit Card,5,Yes
52355,41,852.74,454.44,Basic,Debit Card,2,Yes
52356,13,1829.6,33.96,Standard,Net Banking,10,Yes
52357,30,2053.77,296.22,Basic,UPI,3,No
52358,33,1117.08,283.07,Standard,Debit Card,0,Yes
52359,13,1541.95,331.87,Premium,UPI,5,No
52360,52,1054.22,417.54,Standard,Net Banking,7,No
52361,26,1297.36,364.3,Premium,Net Banking,9,No
52362,22,730.76,396.19,Basic,Net Banking,3,Yes
52363,39,2691.01,147.96,Standard,UPI,9,No
52364,2,327.03,196.81,Standard,UPI,7,Yes
52365,38,2682.5,315.25,Basic,Net Banking,10,No
52366,39,1843.53,278.96,Basic,Net Banking,9,Yes
52367,26,1195.48,480.75,Premium,Debit Card,2,Yes
52368,46,2252.25,97.48,Standard,Net Banking,10,No
52369,58,1670.93,178.88,Standard,Credit Card,6,No
52370,50,1647.59,288.51,Standard,UPI,2,Yes
52371,15,597.38,434.64,Premium,Debit Card,5,No
52372,34,1351.69,465.03,Basic,UPI,3,Yes
52373,42,950.87,171.34,Premium,Net Banking,5,Yes
52374,55,342.38,38.22,Basic,Credit Card,6,No
52375,44,1272.27,213.7,Standard,Net Banking,7,Yes
52376,49,542.52,200.2,Basic,UPI,5,No
52377,40,993.44,493.31,Premium,Unknown,3,No
52378,11,549.79,218.38,Standard,UPI,8,No
52379,3,572.54,156.33,Standard,Debit Card,6,Yes
52380,59,837.33,185.86,Basic,Credit Card,8,No
52381,6,2999.59,201.48,Standard,Net Banking,2,No
52382,9,305.9,411.66,Basic,Net Banking,4,No
52383,6,2024.42,45.1,Standard,Credit Card,0,Yes
52384,9,681.36,161.67,Premium,UPI,10,No
52385,39,2785.7,483.33,Premium,Credit Card,11,No
52386,31,552.81,80.79,Basic,Net Banking,7,No
52387,32,2878.67,372.59,Premium,Debit Card,0,No
52388,41,1949.5,181.41,Premium,Net Banking,0,No
52389,50,303.42,292.98,Standard,UPI,6,Yes
52390,12,2713.82,54.28,Standard,Debit Card,10,Yes
52391,8,1708.62,156.67,Premium,UPI,7,Yes
52392,8,1009.21,252.93,Standard,Net Banking,2,Yes
52393,50,2371.65,119.69,Standard,Net Banking,1,No
52394,28,2802.0,273.23,Standard,Debit Card,6,No
52395,20,1605.97,113.78,Basic,UPI,9,No
52396,47,1151.99,326.8,Premium,Debit Card,4,No
52397,59,2430.15,452.66,Standard,Debit Card,0,No
52398,7,2140.82,47.32,Standard,UPI,1,Yes
52399,11,2699.63,112.22,Basic,Debit Card,2,No
52400,20,2169.79,422.99,Basic,Credit Card,5,No
52401,16,957.53,317.62,Standard,Debit Card,0,No
52402,4,2815.48,43.96,Standard,Net Banking,7,No
52403,6,583.06,245.74,Premium,UPI,1,No
52404,58,1023.45,108.83,Basic,Net Banking,4,No
52405,22,1704.53,103.55,Basic,Credit Card,7,No
52406,26,1827.5,470.62,Standard,Credit Card,4,Yes
52407,3,341.34,381.96,Standard,Debit Card,7,Yes
52408,41,2407.55,349.63,Basic,Net Banking,5,No
52409,42,1276.34,123.27,Basic,Debit Card,6,No
52410,14,1397.33,63.69,Premium,Debit Card,7,Yes
52411,11,2485.3,436.06,Basic,Net Banking,2,No
52412,18,1324.07,7.91,Premium,Credit Card,11,No
52413,54,427.51,197.11,Basic,Credit Card,4,No
52414,12,776.39,142.42,Standard,Credit Card,9,No
52415,23,2880.94,287.34,Basic,UPI,6,No
52416,12,490.09,129.0,Premium,UPI,8,No
52417,13,1258.31,159.05,Basic,Debit Card,5,Yes
52418,25,1658.58,425.77,Basic,UPI,9,No
52419,45,1631.86,303.58,Basic,UPI,0,Yes
52420,51,310.69,77.11,Premium,Net Banking,10,Yes
52421,58,1653.14,364.6,Premium,Debit Card,7,No
52422,19,1336.19,107.69,Basic,Debit Card,5,No
52423,55,2924.61,219.34,Basic,Net Banking,0,No
52424,46,729.73,325.07,Premium,Credit Card,3,Yes
52425,36,1256.22,139.61,Premium,Net Banking,5,No
52426,45,1432.6,195.13,Standard,Credit Card,9,Yes
52427,8,1354.87,368.4,Premium,Debit Card,0,Yes
52428,29,2097.74,469.27,Basic,Debit Card,9,No
52429,55,881.88,266.98,Basic,UPI,4,No
52430,53,896.89,9.94,Basic,UPI,2,No
52431,55,2268.87,172.54,Standard,Net Banking,6,No
52432,32,1650.78,202.32,Standard,UPI,7,No
52433,51,1420.92,172.89,Basic,Debit Card,2,No
52434,44,756.85,220.95,Basic,Debit Card,9,Yes
52435,18,806.32,318.17,Standard,Credit Card,2,No
52436,6,328.49,64.96,Basic,UPI,10,No
52437,18,546.85,139.95,Basic,Credit Card,2,No
52438,19,1803.46,256.29,Premium,Debit Card,10,Yes
52439,22,2708.06,161.21,Basic,UPI,5,No
52440,37,1075.34,495.59,Basic,Credit Card,5,Yes
52441,32,1184.92,218.56,Standard,Debit Card,2,No
52442,56,612.14,435.55,Premium,Credit Card,5,No
52443,41,1349.3,448.77,Standard,UPI,8,Yes
52444,59,400.5,418.82,Basic,Credit Card,10,No
52445,3,2777.52,28.21,Premium,Credit Card,7,No
52446,28,2117.4,474.13,Standard,Debit Card,10,No
52447,10,2975.02,68.73,Basic,UPI,6,No
52448,51,2683.62,22.03,Standard,Net Banking,6,No
52449,35,1577.07,210.11,Standard,Net Banking,7,No
52450,29,1703.15,101.34,Standard,Credit Card,6,No
52451,54,814.56,96.18,Premium,Unknown,2,Yes
52452,15,1547.51,147.47,Standard,UPI,7,Yes
52453,33,2738.18,127.96,Premium,Debit Card,7,Yes
52454,7,437.3,343.97,Standard,UPI,0,No
52455,12,2631.6,97.45,Basic,Debit Card,9,No
52456,49,1220.56,273.84,Standard,Net Banking,4,No
52457,30,2728.68,493.28,Basic,Net Banking,4,Yes
52458,21,2840.38,219.03,Basic,Net Banking,0,No
52459,31,2111.34,322.73,Premium,Debit Card,5,No
52460,58,2093.94,484.84,Standard,Debit Card,5,Yes
52461,24,1522.44,73.13,Basic,Credit Card,11,No
52462,20,2555.96,212.21,Standard,Net Banking,3,No
52463,37,2896.35,425.85,Basic,Credit Card,5,No
52464,4,2392.72,466.49,Premium,Debit Card,5,No
52465,28,1979.23,302.61,Basic,UPI,0,No
52466,44,1938.34,75.99,Standard,Net Banking,4,No
52467,20,2593.57,451.23,Standard,Net Banking,1,Yes
52468,24,1761.25,91.35,Standard,Net Banking,6,No
52469,50,2470.42,179.67,Basic,Net Banking,8,No
52470,49,1673.99,190.88,Standard,Net Banking,8,No
52471,51,468.6,226.41,Premium,Debit Card,10,Yes
52472,32,1336.66,396.13,Premium,Net Banking,8,No
52473,41,1499.99,402.06,Standard,Net Banking,10,No
52474,36,682.37,361.23,Standard,Credit Card,6,Yes
52475,58,576.74,15.95,Basic,UPI,6,No
52476,53,1745.76,284.6,Basic,Net Banking,0,No
52477,34,529.89,375.01,Premium,Credit Card,10,No
52478,36,1117.95,225.09,Premium,Debit Card,10,No
52479,2,2310.41,472.74,Standard,Credit Card,5,Yes
52480,15,2903.97,412.79,Standard,Net Banking,4,No
52481,34,2238.25,320.89,Basic,Credit Card,7,No
52482,36,2980.09,35.9,Basic,Credit Card,7,No
52483,6,2185.51,327.91,Standard,Debit Card,10,No
52484,39,1093.25,456.23,Premium,Credit Card,3,No
52485,42,2114.54,192.83,Standard,Debit Card,0,No
52486,51,2195.82,419.88,Basic,Debit Card,5,No
